sample_id;taxon_id;collection;id_feature;feature_value;FOI;original_data
IW-1067;2443732.0;Inside Wood;IFC-48;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Tephrosia vogelii Hook.f. (FISH BEAN, FISH-POISON BEAN)
IW-1067;2443732.0;Inside Wood;IFC-49;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Tephrosia vogelii Hook.f. (FISH BEAN, FISH-POISON BEAN)
IW-1067;2443732.0;Inside Wood;IFC-50;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Tephrosia vogelii Hook.f. (FISH BEAN, FISH-POISON BEAN)
IW-1067;2443732.0;Inside Wood;IFC-115;IFV-4;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Tephrosia vogelii Hook.f. (FISH BEAN, FISH-POISON BEAN)
IW-1067;2443732.0;Inside Wood;IFC-116;IFV-4;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Tephrosia vogelii Hook.f. (FISH BEAN, FISH-POISON BEAN)
IW-1068;2863776.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-49;IFV-3;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-80;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-82;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-83;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-106;IFV-3;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-139;IFV-3;IFG-10;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1068;2863776.0;Inside Wood;IFC-142;IFV-3;IFG-10;LEGUMINOSAE PAPILIONOIDEAE Vaughania cloiselii Du Puy, Labat et Schrire
IW-1069;2896403.0;Inside Wood;IFC-1;IFV-3;IFG-3;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-80;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-82;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-83;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-89;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1069;2896403.0;Inside Wood;IFC-142;IFV-3;IFG-10;LEGUMINOSAE PAPILIONOIDEAE Vaughania dionaeifolia S. Moore
IW-1070;2467133.0;Inside Wood;IFC-1;IFV-3;IFG-3;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis madagascariensis Baill.
IW-1070;2467133.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis madagascariensis Baill.
IW-1070;2467133.0;Inside Wood;IFC-89;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis madagascariensis Baill.
IW-1071;2467121.0;Inside Wood;IFC-1;IFV-3;IFG-3;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1071;2467121.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1071;2467121.0;Inside Wood;IFC-47;IFV-3;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1071;2467121.0;Inside Wood;IFC-83;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1071;2467121.0;Inside Wood;IFC-91;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1071;2467121.0;Inside Wood;IFC-98;IFV-3;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis rabiensis Van der Maesen
IW-1072;2467124.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-25;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-26;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-27;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-46;IFV-3;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-81;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-82;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-86;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1072;2467124.0;Inside Wood;IFC-98;IFV-3;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Xanthocercis zambesiaca (Baker) Dumaz-le-Grand (MASHATU TREE[, NYALA TREE)
IW-1073;2625261.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xeroderris stuhlmannii (Taub.) Mendon̤a & Sousa (WING POD)
IW-1073;2625261.0;Inside Wood;IFC-43;IFV-3;IFG-4;LEGUMINOSAE PAPILIONOIDEAE Xeroderris stuhlmannii (Taub.) Mendon̤a & Sousa (WING POD)
IW-1073;2625261.0;Inside Wood;IFC-89;IFV-3;IFG-6;LEGUMINOSAE PAPILIONOIDEAE Xeroderris stuhlmannii (Taub.) Mendon̤a & Sousa (WING POD)
IW-1073;2625261.0;Inside Wood;IFC-98;IFV-3;IFG-7;LEGUMINOSAE PAPILIONOIDEAE Xeroderris stuhlmannii (Taub.) Mendon̤a & Sousa (WING POD)
IW-1074;2347451.0;Inside Wood;IFC-23;IFV-4;IFG-4;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-25;IFV-3;IFG-4;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-42;IFV-3;IFG-4;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-46;IFV-3;IFG-4;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-61;IFV-3;IFG-5;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-62;IFV-3;IFG-5;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-63;IFV-4;IFG-5;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1074;2347451.0;Inside Wood;IFC-76;IFV-3;IFG-6;LEPIDOBOTRYACEAE Lepidobotrys staudtii Engl. (SANGU)
IW-1075;2829017.0;Inside Wood;IFC-1;IFV-3;IFG-3;LOGANIACEAE Gomphostigma virgatum
IW-1075;2829017.0;Inside Wood;IFC-2;IFV-3;IFG-3;LOGANIACEAE Gomphostigma virgatum
IW-1075;2829017.0;Inside Wood;IFC-10;IFV-3;IFG-4;LOGANIACEAE Gomphostigma virgatum
IW-1075;2829017.0;Inside Wood;IFC-11;IFV-3;IFG-4;LOGANIACEAE Gomphostigma virgatum
IW-1075;2829017.0;Inside Wood;IFC-31;IFV-3;IFG-4;LOGANIACEAE Gomphostigma virgatum
IW-1075;2829017.0;Inside Wood;IFC-110;IFV-3;IFG-7;LOGANIACEAE Gomphostigma virgatum
IW-1076;2375895.0;Inside Wood;IFC-4;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-5;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-9;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-14;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-15;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-19;IFV-3;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-66;IFV-3;IFG-5;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-68;IFV-4;IFG-5;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-69;IFV-4;IFG-5;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-108;IFV-3;IFG-7;LOGANIACEAE Mostuea brunonis
IW-1076;2375895.0;Inside Wood;IFC-110;IFV-3;IFG-7;LOGANIACEAE Mostuea brunonis
IW-1077;2597803.0;Inside Wood;IFC-6;IFV-3;IFG-4;LOGANIACEAE Strychnos cocculoides Baker
IW-1077;2597803.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos cocculoides Baker
IW-1077;2597803.0;Inside Wood;IFC-42;IFV-3;IFG-4;LOGANIACEAE Strychnos cocculoides Baker
IW-1078;2936595.0;Inside Wood;IFC-10;IFV-3;IFG-4;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-11;IFV-3;IFG-4;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-77;IFV-3;IFG-6;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-86;IFV-3;IFG-6;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-89;IFV-3;IFG-6;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-92;IFV-3;IFG-6;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1078;2936595.0;Inside Wood;IFC-155;IFV-3;IFG-10;LOGANIACEAE Strychnos decussata (Pappe) Gilg (CAPE TEAK)|Synonym: LOGANIACEAE Strychnos atherstonei Harv.
IW-1079;2598264.0;Inside Wood;IFC-1;IFV-3;IFG-3;LOGANIACEAE Strychnos innocua Delile
IW-1079;2598264.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos innocua Delile
IW-1079;2598264.0;Inside Wood;IFC-89;IFV-3;IFG-6;LOGANIACEAE Strychnos innocua Delile
IW-1080;2598341.0;Inside Wood;IFC-10;IFV-3;IFG-4;LOGANIACEAE Strychnos madagascariensis Poir.
IW-1080;2598341.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos madagascariensis Poir.
IW-1081;2598301.0;Inside Wood;IFC-10;IFV-3;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-12;IFV-3;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-24;IFV-3;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-40;IFV-3;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-48;IFV-3;IFG-4;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-77;IFV-3;IFG-6;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-79;IFV-3;IFG-6;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-83;IFV-3;IFG-6;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-89;IFV-3;IFG-6;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-92;IFV-3;IFG-6;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-97;IFV-3;IFG-7;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-110;IFV-3;IFG-7;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-139;IFV-3;IFG-10;LOGANIACEAE Strychnos mitis S. Moore
IW-1081;2598301.0;Inside Wood;IFC-155;IFV-3;IFG-10;LOGANIACEAE Strychnos mitis S. Moore
IW-1082;2598152.0;Inside Wood;IFC-6;IFV-3;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1082;2598152.0;Inside Wood;IFC-7;IFV-3;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1082;2598152.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1082;2598152.0;Inside Wood;IFC-78;IFV-3;IFG-6;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1082;2598152.0;Inside Wood;IFC-85;IFV-3;IFG-6;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-7;IFV-3;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-8;IFV-3;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-12;IFV-3;IFG-4;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-63;IFV-3;IFG-5;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-76;IFV-3;IFG-6;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-80;IFV-3;IFG-6;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-85;IFV-3;IFG-6;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-99;IFV-3;IFG-7;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-136;IFV-3;IFG-10;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1083;2598152.0;Inside Wood;IFC-139;IFV-3;IFG-10;LOGANIACEAE Strychnos spinosa Lam. (MONKEY ORANGE)
IW-1084;2598166.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Strychnos ternata Gilg ex Leeuwenb.
IW-1084;2598166.0;Inside Wood;IFC-94;IFV-3;IFG-6;LOGANIACEAE Strychnos ternata Gilg ex Leeuwenb.
IW-1084;2598166.0;Inside Wood;IFC-140;IFV-3;IFG-10;LOGANIACEAE Strychnos ternata Gilg ex Leeuwenb.
IW-1085;2449366.0;Inside Wood;IFC-6;IFV-3;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-12;IFV-3;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-23;IFV-4;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-41;IFV-3;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-42;IFV-3;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-45;IFV-3;IFG-4;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-63;IFV-3;IFG-5;LOGANIACEAE Usteria guineensis
IW-1085;2449366.0;Inside Wood;IFC-94;IFV-3;IFG-6;LOGANIACEAE Usteria guineensis
IW-1086;2903434.0;Inside Wood;IFC-12;IFV-4;IFG-4;LYTHRACEAE Capuronia madagascariensis Lourteig
IW-1086;2903434.0;Inside Wood;IFC-23;IFV-4;IFG-4;LYTHRACEAE Capuronia madagascariensis Lourteig
IW-1087;2353863.0;Inside Wood;IFC-10;IFV-3;IFG-4;LYTHRACEAE Lawsonia inermis L. (HENNA)
IW-1087;2353863.0;Inside Wood;IFC-23;IFV-3;IFG-4;LYTHRACEAE Lawsonia inermis L. (HENNA)
IW-1088;2536875.0;Inside Wood;IFC-1;IFV-3;IFG-3;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1088;2536875.0;Inside Wood;IFC-2;IFV-3;IFG-3;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1088;2536875.0;Inside Wood;IFC-4;IFV-3;IFG-4;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1088;2536875.0;Inside Wood;IFC-76;IFV-3;IFG-6;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1088;2536875.0;Inside Wood;IFC-83;IFV-3;IFG-6;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1088;2536875.0;Inside Wood;IFC-91;IFV-3;IFG-6;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1089;2536875.0;Inside Wood;IFC-1;IFV-3;IFG-3;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1089;2536875.0;Inside Wood;IFC-12;IFV-3;IFG-4;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1089;2536875.0;Inside Wood;IFC-23;IFV-4;IFG-4;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1089;2536875.0;Inside Wood;IFC-105;IFV-3;IFG-7;LYTHRACEAE Pemphis acidula J.R. Forst. & G. Forst.
IW-1090;2595164.0;Inside Wood;IFC-19;IFV-3;IFG-4;LYTHRACEAE Sonneratia alba Sm. (MANGROVE APPLE, PEREPAT)
IW-1090;2595164.0;Inside Wood;IFC-23;IFV-4;IFG-4;LYTHRACEAE Sonneratia alba Sm. (MANGROVE APPLE, PEREPAT)
IW-1090;2595164.0;Inside Wood;IFC-109;IFV-3;IFG-7;LYTHRACEAE Sonneratia alba Sm. (MANGROVE APPLE, PEREPAT)
IW-1091;2619959.0;Inside Wood;IFC-12;IFV-4;IFG-4;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-23;IFV-4;IFG-4;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-31;IFV-3;IFG-4;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-32;IFV-3;IFG-4;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-85;IFV-3;IFG-6;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-89;IFV-3;IFG-6;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-98;IFV-3;IFG-7;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-108;IFV-3;IFG-7;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-112;IFV-4;IFG-7;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1091;2619959.0;Inside Wood;IFC-113;IFV-4;IFG-7;MALPIGHIACEAE Acridocarpus adenophorus Juss.
IW-1092;2619976.0;Inside Wood;IFC-12;IFV-4;IFG-4;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-23;IFV-4;IFG-4;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-31;IFV-3;IFG-4;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-83;IFV-3;IFG-6;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-86;IFV-3;IFG-6;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-89;IFV-3;IFG-6;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-102;IFV-4;IFG-7;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-112;IFV-4;IFG-7;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1092;2619976.0;Inside Wood;IFC-113;IFV-4;IFG-7;MALPIGHIACEAE Acridocarpus excelsus Juss.
IW-1093;2621135.0;Inside Wood;IFC-26;IFV-3;IFG-4;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-63;IFV-3;IFG-5;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-68;IFV-3;IFG-5;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-86;IFV-3;IFG-6;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-88;IFV-3;IFG-6;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-89;IFV-3;IFG-6;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-109;IFV-3;IFG-7;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-115;IFV-3;IFG-7;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-121;IFV-4;IFG-8;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1093;2621135.0;Inside Wood;IFC-146;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Adansonia digitata L. (BAOBAB)
IW-1094;2621144.0;Inside Wood;IFC-23;IFV-4;IFG-4;MALVACEAE BOMBACOIDEAE Adansonia madagascariensis Baill.|MALVACEAE BOMBACOIDEAE Adansonia rubrostipa Jum. & H.Perrier (FONY BAOBAB)
IW-1094;2621144.0;Inside Wood;IFC-68;IFV-3;IFG-5;MALVACEAE BOMBACOIDEAE Adansonia madagascariensis Baill.|MALVACEAE BOMBACOIDEAE Adansonia rubrostipa Jum. & H.Perrier (FONY BAOBAB)
IW-1095;2679073.0;Inside Wood;IFC-32;IFV-3;IFG-4;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-47;IFV-3;IFG-4;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-86;IFV-3;IFG-6;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-88;IFV-3;IFG-6;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-136;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-137;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-141;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-159;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-160;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
IW-1095;2679073.0;Inside Wood;IFC-161;IFV-3;IFG-10;MALVACEAE BOMBACOIDEAE Bombax buonopozense P.Beauv. (KAPOKIER)|MALVACEAE BOMBACOIDEAE Bombax costatum Pellegr. & Vuill.
